SMILES,BBB+/BBB-
CN1C(=O)CN=C(c2ccccc2)c2cc([N+](=O)[O-])ccc21,BBB+
CN1C(=O)CN=C(c2ccccc2F)c2cc(Cl)ccc21,BBB+
CN1C(=O)OC(C)(C)C1=O,BBB+
CN1C(=S)CN=C(c2ccccc2)c2cc(Cl)ccc21,BBB+
CN1C(CC(=O)c2ccccc2)CCCC1CC(O)c1ccccc1,BBB+
CN1C2CCC1CC(OC(=O)C(C)(CO)c1ccccc1)C2,BBB+
CN1C2CCC1CC(OC(c1ccccc1)c1ccccc1)C2,BBB+
Cn1cc(O)nc1NC(=O)Nc1cccc(Cl)c1,BBB+
CN1CC(CSc2ccccn2)C=C2c3cccc4[nH]cc(c34)CC21,BBB+
CN1CC=C(c2ccccc2)CC1,BBB+
CN1CCC(=C2c3ccccc3C(O)c3ccccc32)CC1,BBB+
CN1CCC(=C2c3ccccc3CCc3sccc32)CC1,BBB+
CN1CCC(=C2c3ccccc3Oc3ccc(Cl)cc32)CC1,BBB+
CN1CCC(=C2c3ccccc3Sc3ccccc32)CC1,BBB+
CN1CCC(C)(CN2c3ccccc3Sc3ccccc32)C1,BBB+
CN1CCC(OC2c3ccccc3CCc3ccccc32)CC1,BBB+
CN1CCC2(C)CC(Cc3ccc(O)cc32)C1,BBB+
CN1CCC23c4c5ccc(O)c4OC2C(O)CCC3C1C5,BBB+
CN1CCC23c4c5ccc(O)c4OC2CCCC3C1C5,BBB+
CN1CCC2=C(C1)c1ccccc1Cc1ccccc12,BBB+
CN1CCC2=C(CC1)c1cc(C#N)ccc1Sc1ccccc12,BBB+
CN1CCC2=C(CC1)c1ccccc1N(C)c1ccccc12,BBB+
CN1CCC2=C(CC1)c1ccccc1Oc1ccccc12,BBB+
CN1CCCC(CN2c3ccccc3Sc3ccccc32)C1,BBB+
CN1CCCN(C(c2ccccc2)c2ccc(Cl)cc2)CC1,BBB+
CN1CCCc2cccc(OCC3CNCCO3)c21,BBB+
CN1CCN(C=C2N=C3CN=C(c4ccccc4Cl)c4cc([N+](=O)[O-])ccc4N3C2=O)CC1,BBB+
CN1CCN(C(=O)Cc2ccc(Cl)c(Cl)c2)C(CN2CCCC2)C1,BBB+
CN1CCN(C(=O)OC2C3=C(SCCS3)C(=O)N2c2ccc3ccc(Cl)nc3n2)CC1,BBB+
CN1CCN(C(c2ccccc2)c2ccc(Cl)cc2)CC1,BBB+
CN1CCN(C2=Cc3cc(Cl)ccc3C(=CC#N)c3ccccc32)CC1,BBB+
CN1CCN(C2=Nc3cc(Cl)ccc3Nc3ccccc32)CC1,BBB+
CN1CCN(C2=Nc3cc(F)ccc3Cc3ccccc32)CC1,BBB+
CN1CCN(C2=Nc3ccccc3Cc3ccccc32)CC1,BBB+
CN1CCN(C2=Nc3ccccc3Sc3ccc(Cl)cc32)CC1,BBB+
CN1CCN(C2=Nc3ccccc3Sc3nccn32)CC1,BBB+
CN1CCN(C2=Nc3cscc3C(=CC#N)c3cscc32)CC1,BBB+
CN1CCN(C2Cc3ccccc3Sc3ccc(Cl)cc32)CC1,BBB+
CN1CCN(CC(=O)C2(O)CCC3C4CC=C5CC(=O)C=CC5(C)C4C(O)CC32C)CC1,BBB+
CN1CCN(CCC=C2c3ccccc3Sc3ccc(S(=O)(=O)N(C)C)cc32)CC1,BBB+
CN1CCN(CCC(=O)N2c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1,BBB+
CN1CCN(CCCN2c3ccccc3Sc3ccc(Cl)cc32)CC1,BBB+
CN1CCN(CCCN2c3ccccc3Sc3ccc(S(=O)(=O)N(C)C)cc32)CC1,BBB+
CN1CCN(CCN2CCN(CCCN3c4ccccc4Sc4ccc(Cl)cc43)CC2)C1=O,BBB+
CN1CCN(c2cc3c(nn2)Oc2ccccc2N3C)CC1,BBB+
CN1CCN(c2ccccc2Cc2ccccc2)CC1,BBB+
CN1CCN(c2ncc(-c3cc(Cl)cc(Cl)c3Cl)c(N)n2)CC1,BBB+
CN1CCN2c3cc(F)ccc3C(c3cccs3)=NCC2C1,BBB+
CN1CCN2c3ccccc3Cn3cccc3C2C1,BBB+
CN1CCN=C(c2ccccc2)c2cc(Cl)ccc21,BBB+
CN1CCOC(c2ccccc2)c2ccccc2C1,BBB+
CN1CCC2(C)c3cc(OC(=O)N4CCc5ccccc5C4)ccc3N(C)C12,BBB+
CN1CCC23NC(=O)CC(c4cc(Cl)ccc4O2)C3C1,BBB+
CN1CCC23c4c5ccc(O)c4OC2(C)C(=O)CCC3C1C5,BBB+
CN1CCC23c4c5ccc(O)c4OC2C(=O)CCC3C1C5,BBB+
CN1CCC23c4c5ccc(O)c4OC2C(O)CCC3(O)C1C5,BBB+
CN1CCC23c4c5ccc(OC(=O)c6cccnc6)c4OC2C(OC(=O)c2cccnc2)C=CC3C1C5,BBB+
CN1CCc2cc(Cl)c(O)cc2C(c2cc(Br)cc3c2OCC3)C1,BBB+
CN1CCc2cc(Cl)c(O)cc2C(c2cccc3c2OCC3)C1,BBB+
CN1CCc2cccc3c2C1Cc1ccc(O)c(O)c1-3,BBB+
CN1CC(CC#N)CC2c3cccc4[nH]cc(c34)CC21,BBB+
CN1CC(NS(=O)(=O)N(C)C)CC2c3cccc4c3c(cn4C)CC21,BBB+
CN1CC2Cc3ccc(Cl)cc3C(c3ccccc3)C2C1,BBB+
CN1CC(CN2CC(=O)NC(=O)C2)C=C2c3cccc4[nH]cc(c34)CC21,BBB+
CN1Cc2c(N)cccc2C(c2ccccc2)C1,BBB+
CN1C2CCC1CC(NC(=O)N1CC(C)(C)c3ccccc31)C2,BBB+
CN1C2CCC1CC(NC(=O)c1cn(C3CCCCC3)c3ccccc3c1=O)C2,BBB+
CN1c2cc(F)ccc2C(c2ccccc2)=NCC1CNC(=O)c1ccoc1,BBB+
CN1c2ccccc2C(NCCCCCCC(=O)O)c2ccc(Cl)cc2S1(=O)=O,BBB+
CN1c2ccccc2C(c2ccccc2Cl)=NCC1(Cl)CO,BBB+
CN1c2ccccc2C(c2ccccc2F)=NCC1CNC(=O)c1ccsc1,BBB+
CN=C(Cc1ccc2ccccc2c1)NC,BBB+
CN=C1CN(O)C(c2ccccc2)=c2cc(Cl)ccc2=N1,BBB+
CNC(=O)CCN1CCN(CCC=C2c3ccccc3Sc3ccc(Cl)cc32)CC1,BBB+
CNC(=O)N1CC(Oc2cccc(C(F)(F)F)c2)C1,BBB+
CNC(=O)NC(O)C(Cl)(Cl)Cl,BBB+
CNC(=O)OC1OC(=O)C2(C)C3C=CC(C3)C12,BBB+
CNCC=C(c1ccc(Br)cc1)c1cccnc1,BBB+
CNC1(c2ccccc2Cl)CCCCC1=O,BBB+
CNC1CCC(c2ccccc2)c2ccccc21,BBB+
CNC1CCN2c3ccccc3CCc3cccc1c32,BBB+
CNC1CCc2ncsc2C1,BBB+
CNC1Cc2ccccc2N(C)c2ccccc21,BBB+
CNCC12CCC(c3ccccc31)c1ccccc12,BBB+
CNCCC(Oc1cccc2ccccc12)c1cccs1,BBB+
CNCCC(Oc1ccccc1OC)c1ccccc1,BBB+
CNCCC=C1c2ccccc2C(C)(C)c2ccccc21,BBB+
CNCCC=C1c2ccccc2C2CC2c2ccccc21,BBB+
CNCCCC1(C)C(=O)N(c2ccccc2)c2ccccc21,BBB+
CNCCCC1(C)CN(c2ccccc2)c2ccccc21,BBB+
CNCCCC1(c2ccccc2)OC(C)(C)c2ccccc21,BBB+
CNCCCC1c2ccccc2C=Cc2ccccc21,BBB+
CNCCCCOc1ccccc1Cc1ccccc1,BBB+
CNCCCN1Cc2ccccc2Cc2ccccc21,BBB+
CNCCCN1c2ccccc2C(C)(C)c2ccccc21,BBB+
CNCCOC(c1ccccc1)c1ccccc1C,BBB+
CNCCON=c1c2ccccc2ccc2ccccc12,BBB+
CNCCSC1=Cc2cc(F)ccc2Oc2ccccc21,BBB+
CNCCC(Oc1ccccc1C)c1ccccc1,BBB+
CNCC1CN(c2ccc(OCc3cccc(Cl)c3)cc2)C(=O)O1,BBB+
CNCC(O)CC12CCC(c3ccccc31)c1ccccc12,BBB+
CNC1CC(c2ccc(Cl)c(Cl)c2)c2ccccc21,BBB+
CNc1cc(OC)c(C(=O)NC2CCN(Cc3ccccc3)C2C)cc1Cl,BBB+
CNc1nc(Cl)c(SC)c(N2CCN(C)CC2)n1,BBB+
CON=C(C(=O)NC1C(=O)N2C(C(=O)O)=C(COC(N)=O)CSC12)c1ccco1,BBB+
CON=C(C(=O)NC1C(=O)N2C(C(=O)O)=C(CSc3nc(=O)c(=O)[nH]n3C)CSC12)c1csc(N)n1,BBB+
CON=C(C(=O)NC1C(=O)N2C(C(=O)O)=C(COC(C)=O)CSC12)c1csc(N)n1,BBB+
CON=CC1=CCCN(C)C1,BBB+
COC(=O)C1=CCCN(C)C1,BBB+
COC(=O)C1C2CC3c4[nH]c5cc(OC)ccc5c4CCN3CC2CC(OC)C1OC,BBB+
COC(=O)N1CCN(C(=O)Cc2ccc(Cl)c(Cl)c2)C(CN2CCCC2)C1,BBB+
COC(=O)C1(O)CCC2C3CCC(=O)C4C(=O)C=CC4(C)C3C(O)CC21C,BBB+
COC(=O)C1C2CC3c4[nH]c5cc(OC)ccc5c4CCN3CC2CC(OC(=O)C=Cc2cc(OC)c(OC)c(OC)c2)C1OC,BBB+
COC(=O)C1C2CC3c4[nH]c5cc(OC)ccc5c4CCN3CC2CC(OC(=O)c2cc(OC)c(OC)c(OC)c2)C1OC,BBB+
COC(=O)C1C2CC3c4[nH]c5ccc(Cl)cc5c4CCN3CC2CC(OC(=O)c2cc(OC)c(OC)c(OC)c2)C1OC,BBB+
COC(=O)C1C2CC3c4[nH]c5ccccc5c4CCN3CC2CC(OC(=O)c2cc(OC)c(OC)c(OC)c2)C1OC,BBB+
COC(=O)c1ccc(C(=O)OC)cc1,BBB+
COC(=O)c1cncn1C(C)c1ccccc1,BBB+
COC(F)(F)C(F)Br,BBB+
COC(OC)C(=O)C12OC(C)(C)OC1CC1C3CC(F)C4=CC(=O)C=CC4(C)C3(F)C(O)CC12C,BBB+
COC1(F)C(F)(F)C1(F)Cl,BBB+
COC12C=CC3(CC1C(C)(C)O)C1Cc4ccc(O)c5c4C3(CCN1CC1CC1)C2O5,BBB+
COC1=CC(=O)OC1C(O)c1ccccc1Cl,BBB+
COC1=CC=C2C3Cc4ccc(OC)c5c4C2(CCN3C)C1O5,BBB+
COCC(=O)N(c1ccccc1F)C1CCN(CCc2ccccc2)CC1,BBB+
COCC1CN(c2ccc(OCc3cccc(C#N)c3)cc2)C(=O)O1,BBB+
COCC1CN=C(c2ccccc2Cl)c2cc(Br)ccc2N1C,BBB+
COCCCCC(=NOCCN)c1ccc(Cl)cc1,BBB+
COCCN1CCC23c4c5ccc(O)c4OC2C(=O)CCC3(O)C1C5,BBB+
COCN1C(=O)CN=C(c2ccccc2)c2cc([N+](=O)[O-])ccc21,BBB+
COCC1CN(c2ccc(OCCC(O)C(F)(F)F)cc2)C(=O)O1,BBB+
COCc1c(C(=O)OC(C)C)ncc2[nH]c3cccc(Oc4ccc(Cl)cc4)c3c12,BBB+
COCc1c(-c2ccc(F)cc2)c(=CCC(O)CC(O)CC(=O)O)c(C(C)C)nc1=C(C)C,BBB+
CON=C(C#N)C1CN2CCC1CC2,BBB+
COC1OC2OC3(CN4CCCCC4)C(O)CC(C2C)C13,BBB+
COC(C(=O)C(O)C(C)O)C1Cc2cc3cc(OC4CC(OC5CC(O)C(O)C(C)O5)C(O)C(C)O4)c(C)c(O)c3c(O)c2C(=O)C1OC1CC(OC2CC(OC3CC(C)(O)C(O)C(C)O3)C(O)C(C)O2)C(O)C(C)O1,BBB+
COC1CCC2C3Cc4ccc(O)c5c4C2(CCN3C)C1O5,BBB+
COC12CCC3(CC1C(C)(C)O)C1Cc4ccc(O)c5c4C3(CCN1CC1CC1)C2O5,BBB+
COC12CCC3(CC1C(C)(O)C(C)(C)C)C1Cc4ccc(O)c5c4C3(CCN1CC1CC1)C2O5,BBB+
COc1cc(C=CC(=O)N2CCCCCCC2)cc(OC)c1OC,BBB+
COc1cc(C=CC(N)=O)cc(OC)c1OC,BBB+
COc1cc(Br)c2oc(C3CCNCC3)cc2c1,BBB+
COc1cc(C(=O)C=CN2CC=CC2)cc(OC)c1OC,BBB+
COc1cc(C(=O)N2CCCCCCC2)cc(OC)c1OC,BBB+
COc1cc(C(=O)N2CCOCC2)cc(OC)c1OC,BBB+
COc1cc(C(=O)OCCN2CCN(CCCN3c4ccccc4Sc4ccc(Cl)cc43)CC2)cc(OC)c1OC,BBB+
COc1cc(C(C)=O)ccc1OCCCN1CCC(c2noc3cc(F)ccc23)CC1,BBB+
COc1cc(CCN)cc(OC)c1OC,BBB+
COc1cc(C2c3cc4c(cc3C(OC3OC5COC(c6cccs6)OC5C(O)C3O)C3COC(=O)C23)OCO4)cc(OC)c1O,BBB+
COc1cc2[nH]c(C)c(CCN3CCN(c4ccccc4)CC3)c2cc1OC,BBB+
COc1cc2[nH]c(C)c(CCN3CCN(c4ccccc4OC)CC3)c2cc1OC,BBB+
COc1cc2c(cc1OC)C(c1ccc(N)cc1)=NN=C(C)C2,BBB+
COc1cc2c(cc1OC)C(c1cccc(Cl)c1)=NN=C(C)C2,BBB+
COc1cc2c(cc1OC)C1CC(=O)C(CC(C)C)CN1CC2,BBB+
COc1cc2c(cc1OC)S(=O)(=O)OC(C(=O)NC(C)CC(C)(C)N(C)C)C2,BBB+
COc1cc2c(cc1OC)C(c1ccccc1)CN(C)CC2,BBB+
COc1cc2c3c(c1O)C1(C=CC(=O)C=C1)CC3N(C)CC2,BBB+
COc1cc2oc(=O)c(C)c(C)c2cc1OCCCN1CCN(c2ccccc2OC)CC1,BBB+
COc1ccc(C#N)cc1C(=O)NCCN1CCC(C(=O)c2ccc(F)cc2)CC1,BBB+
COc1ccc(C(=O)N2CCCC2=O)cc1,BBB+
COc1ccc(C(O)CN2CCN(C(c3ccccc3)c3ccccc3)CC2)cc1OC,BBB+
COc1ccc(CCN2CCN(c3cccc(Cl)c3)CC2)cc1OC,BBB+
COc1ccc(Cl)c2c1CCCC2N(C)C,BBB+
COc1ccc(Cn2c(C)c(CCN)c3cc(O)ccc32)cc1,BBB+
COc1ccc(N2CC(CN3CCC(O)(c4ccc5c(c4)OCO5)CC3)OC2=O)cc1,BBB+
COc1ccc(OCC2CN(C)CCC2c2ccccc2)cc1,BBB+
COc1ccc(S(N)(=O)=O)cc1C(=O)NCC1CCCN1C,BBB+
COc1ccc(S(N)(=O)=O)cc1C(=O)NCC1CCCN1Cc1ccc(F)cc1,BBB+
COc1ccc(C(O)CN2CCN(c3cccccc3=O)CC2)cc1OC,BBB+
COc1ccc2c(C3CCN(CCCC(=O)c4ccc(F)cc4)CC3)c(C)[nH]c2c1,BBB+
COc1ccc2c(c1)C(=CCCN(C)C)c1ccccc1O2,BBB+
COc1ccc2c(c1)C(N1CCN(C)CC1)=Cc1ccccc1O2,BBB+
COc1ccc2c(c1)C(O)(CCCN(C)C)c1ccccc1S2,BBB+
COc1ccc2c(c1)CN(C)CC2c1ccc(Cl)c(Cl)c1,BBB+
COc1ccc2c(c1)N(CC(C)CN1CCC(O)CC1)c1ccccc1S2,BBB+
COc1ccc2c(c1)N(CCC1CCCCN1C)c1ccccc1S2,BBB+
COc1ccc2c(c1)N(CCCN(C)C)c1ccccc1S2,BBB+
COc1ccc2c(c1)N(CC(C)CN(C)C)c1ccccc1S2,BBB+
COc1ccc2c(c1)c1c3n2CCN(C)C3=NCC1,BBB+
COc1ccc2c(c1OC)C(=O)OC2C1c2c(cc3c(c2OC)OCO3)CCN1C,BBB+
COc1ccc2c(c1OC)C13CCN(C)C(C2)C1(O)CCC(O)C3,BBB+
COc1ccc2c3c1OC1C(O)C=CC4C(C2)NCCC341,BBB+
COc1ccc2c3c1OC1C(OC(=O)c4cccnc4)CCC4C(C2)N(C)CCC341,BBB+
COc1ccc2c3c1OC1C(OC(C)=O)=CCC4C(C2)N(C)CCC314,BBB+
COc1cccc(C(=O)NC2CC3CCC(C2)N3Cc2ccccc2)c1OC,BBB+
COc1ccccc1N1CCN(CC(O)COc2cc(OC)c(OC)c(OC)c2)CC1,BBB+
COc1ccccc1N1CCN(CCCC(=O)c2ccc(F)cc2)CC1,BBB+
COc1ccccc1N1CCN(CCCC(O)c2ccc(F)cc2)CC1,BBB+
COc1ccccc1N1CCN(CCc2oc(=O)[nH]c2-c2ccc(F)cc2)CC1,BBB+
COc1ccccc1OCC(O)COC(N)=O,BBB+
COc1ccccc1OCC1CNC(=O)O1,BBB+
COc1nc2nc(-c3noc(C)n3)cn2c2c1CCCC2,BBB+
CP(C)(=O)CN1C(=O)CN=C(c2ccccc2)c2cc(Cl)ccc21,BBB+
CS(=O)(=O)c1ccc(C(O)C(CF)NC(=O)C(Cl)Cl)cc1,BBB+
CS(=O)(=O)c1ccc(C(O)C(CO)NC(=O)C(Cl)Cl)cc1,BBB+
CS(=O)(=O)c1ccc2c(c1)N(CCCN1CCC(C(N)=O)CC1)c1ccccc1S2,BBB+
CSC(=O)C1(O)C(C)CC2C3CC=C4CC(=O)C=CC4(C)C3(F)C(O)CC21C,BBB+
CSC(=O)C1(OC(C)=O)C(C)CC2C3CC=C4CC(=O)C=CC4(C)C3(F)C(O)CC21C,BBB+
CSCCC(NC(C)=O)C(=O)Oc1ccc(NC(C)=O)cc1,BBB+
CSc1c(Cl)nc(NC(C)C)nc1N1CCN(C)CC1,BBB+
CSc1ccc2c(c1)C(N1CCN(C)CC1)Cc1ccccc1S2,BBB+
CSc1ccc2c(c1)N(CC(C)CN(C)C)c1ccccc1S2,BBB+
CC1CC2C3CC=C4CC(=O)C=CC4(C)C3(Cl)C(Cl)CC2(C)C1(O)C(=O)CO,BBB+
CC1CC2C3CC(F)C4=CC(=O)C=CC4(C)C3(Cl)C(O)CC2(C)C1C(=O)CO,BBB+
CC1CC2C3CC(F)C4=CC(=O)C=CC4(C)C3(Cl)C(O)CC2(C)C1C(=O)COC(=O)C(C)(C)C,BBB+
CC1CC2C3CC(F)C4=CC(=O)C=CC4(C)C3(F)C(O)CC2(C)C1C(=O)CO,BBB+
CC1CC2C3CC(F)C4=CC(=O)C(Cl)=CC4(C)C3(F)C(O)CC2(C)C1(O)C(=O)CO,BBB+
CC1CN2CC(=O)Nc3ccc(Cl)cc3C2(c2ccccc2)O1,BBB+
CC1CC2C3CC(F)C4=CC(=O)C=CC4(C)C3(F)C(O)CC2(C)C1(O)C(=O)COC(=O)C(C)(C)C,BBB+
CC1CC2C3CC=C4CC(=O)C=CC4(C)C3(Cl)C(O)CC2(C)C1(O)C(=O)CCl,BBB+
CC1CC2C3CC=C4CC(=O)C=CC4(C)C3(F)C(O)CC2(C)C1(C)C(=O)CO,BBB+
CC1CC2C3CC=C4CC(=O)C=CC4(C)C3(F)C(O)CC2(C)C1C(=O)CO,BBB+
CC1CC2C3CC(F)C4=CC(=O)C=CC4(C)C3(Cl)C(F)CC2(C)C1C(=O)CO,BBB+
CC1CC2C3CC(F)C4=CC(=O)C=CC4(C)C3(F)C(O)CC2(C)C1(O)C(=O)CO,BBB+
CC1CC2C3CC(F)C4=CC(=O)C=CC4(C)C3(F)C(O)CC2(C)C1C(=O)COC(=O)C(C)(C)C,BBB+
CC1CC2C3CC(F)C4=CC(=O)C=CC4(C)C3C(O)CC2(C)C1(O)C(=O)CO,BBB+
CC1CC2C3CC(F)C4=CC(=O)C=CC4(C)C3C(O)CC2(C)C1C(=O)CO,BBB+
CC1N=C(c2ccccc2Cl)c2cc([N+](=O)[O-])ccc2NC1=O,BBB+
CC(N)C(=O)c1ccccc1,BBB+
CC1CCCCC1(c1cccs1)N1CCCCC1,BBB+
CC1CC2C3CC=C4CC(=O)C=CC4(C)C3(F)C(=O)CC2(C)C1(O)C(=O)CCl,BBB+
CC1CC2C3CC=C4CC(=O)C=CC4(C)C3(F)C(O)CC2(C)C1(OC(=O)c1ccccc1)C(=O)CO,BBB+
CC1CC2C3CC=C4CC(=O)C=CC4(C)C3C(=O)CC2(C)C1(O)C(=O)CO,BBB+
CC1=C2CC(=O)C=CC2(C)C2C(O)CC3(C)C(CCC3(O)C(=O)COC(=O)CCC(=O)O)C2C1,BBB+
CC1C(c2ccccc2)OCCN1C,BBB+
CC1c2ccccc2C(CCCN(C)C)c2cc(C(F)(F)F)ccc21,BBB+
CC12C=C(Br)C(=O)C=C1C(F)CC1C3CCC(O)(C(=O)CO)C3(C)CC(O)C12F,BBB+
CC12C=CC(=O)C=C1CCC1C3CC4Cc5ccccc5CC4(C(=O)CO)C3(C)CC(O)C12F,BBB+
CC12C=CC(=O)C=C1C(F)CC1C3CC(O)C(O)(C(=O)CO)C3(C)CC(O)C12F,BBB+
CC12C=CC(=O)C=C1C(Cl)=CC1C2C(O)CC2(C)C1CCC2(O)C(=O)CO,BBB+
CC12C=CC(=O)C=C1CCC1C2C(O)CC2(C)C1CCC2(O)C(=O)COC(=O)CCC(=O)O,BBB+
CC12CCC(=O)C=C1CCC1C2C(O)CC2(C)C1CCC2(O)C(=O)COC(=O)CCC(=O)O,BBB+
CC12CCC(=O)C=C1CCC1C2C(O)CC2(C)C1CCC2(O)C(=O)CS,BBB+
CC12C=CC(=O)C=C1C(F)CC1C2C(O)CC2(C)C1CCC2(O)C(=O)CO,BBB+
C[N+](C)(C)CCO,BBB+
C[N+](C)([O-])CCC=C1c2ccccc2C=Cc2c(Cl)cccc21,BBB+
C[N+](C)([O-])CCC=C1c2ccccc2CCc2ccccc21,BBB+
C[N+](C)([O-])CCCN1c2ccccc2CCc2ccccc21,BBB+
C[N+]1([O-])C2CCC1CC(OC(=O)C(CO)c1ccccc1)C2,BBB+
C[S+](CCC(N)C(=O)O)CC1OC(n2cnc3c(N)ncnc32)C(O)C1O,BBB+
Cc1[nH]ccc2c1[nH]c1cc(=O)ccc12,BBB+
Cc1[nH]nc2c1N(c1ccccc1)C(=O)CC(=O)N2C,BBB+
Cc1c(C)c2c(c(C)c1O)CCC(C)(CCCC(C)CCCC(C)CCCC(C)C)O2,BBB+
Cc1c(C)c2ccc(OCc3nnc(C(C)C)s3)cc2oc1=O,BBB+
Cc1c2c(cn1C)NC(=O)CN=C2c1ccccc1,BBB+
Cc1cc(-c2ccc(O)cc2)nnc1NCCN1CCOCC1,BBB+
Cc1cc(Br)cc(C(N)=O)c1O,BBB+
Cc1cc(C(=O)NNCc2ccccc2)no1,BBB+
Cc1cc(C(C)(C)SC(C)(C)CNc2[nH]ccc2[N+](=O)[O-])nc(C)c1C,BBB+
Cc1cc(C)c(=O)[nH]n1,BBB+
Cc1cc(C)cc(OCC2CNC(=O)O2)c1,BBB+
Cc1cc(CCN2CCN(c3cccc(Cl)c3)CC2)[nH]n1,BBB+
Cc1cc(N(C)C)ccc1CC(C)N,BBB+
Cc1cc(NC(=O)c2c(C)cccc2C)no1,BBB+
Cc1cc2c(s1)Nc1ccc(F)cc1N=C2N1CCN(C)CC1,BBB+
Cc1ccc(C2(O)CCN(CCCC(=O)c3ccc(F)cc3)CC2)cc1,BBB+
Cc1ccc(Cc2ccccc2)c(N2CCNCC2)c1,BBB+
Cc1ccc(S(=O)(=O)CCN2C(=O)CN=C(c3ccccc3Cl)c3cc(Cl)ccc32)cc1,BBB+
Cc1ccc2c(c1)C(N1CCN(C)CC1)=Nc1ccccc1S2,BBB+
Cc1ccc2c(c1)C1CN(C)CCC1N2,BBB+
Cc1ccc2c(c1)C13CCCCC1C(C2)N(C)CC3,BBB+
Cc1ccc2c(c1)c1c3n2CCNC3CCC1,BBB+
Cc1cccc(C=NN2CCN(C(c3ccccc3)c3ccccc3)CC2)n1,BBB+
Cc1cccc(C)c1NC(=O)CN1CCCC1=O,BBB+
Cc1cccc(C)c1NC(=O)c1ccc(N)cc1,BBB+
Cc1cccc(C)c1N=C1NCCCS1,BBB+
Cc1cccc(Cc2c[nH]cn2)c1C,BBB+
Cc1cccc(Cl)c1NC(=O)C=C1SCC(=O)N1C,BBB+
Cc1cccc(N2CC(CO)OC2=O)c1,BBB+
Cc1cccc(N2CCN(CCc3cc(C)[nH]n3)CC2)c1,BBB+
Cc1cccc(OC2CCNCC2O)c1C,BBB+
Cc1ccccc1-n1c(C=Cc2ccccn2)nc2ccccc2c1=O,BBB+
Cc1ccccc1-n1c(C)nc2ccccc2c1=O,BBB+
Cc1ccccc1N1CCN(CCCOc2ccccn2)CC1,BBB+
Cc1ccccc1OCC(COC(O)C(Cl)(Cl)Cl)OC(O)C(Cl)(Cl)Cl,BBB+
Cc1ccsc1C(=CCCN1CCCC(C(=O)O)C1)c1sccc1C,BBB+
Cc1cn[o+]c(C([NH])CC(C)C(C)(C)N(C(C)(C)C)C(C)(N)N)c1O,BBB+
Cc1csc2ccc3[nH]c4c(c3c12)CN(C)CC4,BBB+
Cc1nc2c(C)cccn2c(=O)c1CCN1CCC(c2noc3cc(F)ccc23)CC1,BBB+
Cc1nc2ccccc2c(=O)n1-c1ccccc1Cl,BBB+
Cc1nc2n(c(=O)c1CCN1CCC(C(=O)c3ccc(F)cc3)CC1)CCS2,BBB+
Cc1nc2n(n1)C(N1CCN(C)CC1)=Nc1ccccc1C2,BBB+
Cc1ncc(CSSCc2cnc(C)c(O)c2CO)c(CO)c1O,BBB+
Cc1ncc([N+](=O)[O-])n1CC(O)CCl,BBB+
Cc1nccc2c1[nH]c1ccccc12,BBB+
Cc1nccn1C(C)c1ccccc1,BBB+
Cc1nccnc1N1CCCCC1,BBB+
Cc1ncsc1CCCl,BBB+
Cc1nn(C)c2c1C(c1cccc(Cl)c1)=NCCN2,BBB+
Cc1nn(C)c2c1C(c1ccccc1F)=NCC(=O)N2C,BBB+
Cc1nn(C)c2c1N(c1ccccc1)C(=O)CC(=O)N2C,BBB+
Cc1nnc2n1-c1sc(Br)cc1C(c1ccccc1Cl)=NC2,BBB+
Clc1ccc(C(OCCN2CCOCC2)c2ccccc2)cc1,BBB+
Clc1ccc(N2CCN(CC=Cc3ccccc3)CC2)nn1,BBB+
Clc1ccc(OCC2=NCCN2)cc1Cl,BBB+
Clc1ccc(C2C3CCC(C3)C23CCC(N2CCOCC2)=N3)cc1,BBB+
Clc1ccc2c(c1)C(=CC1CN3CCC1CC3)c1ccccc1S2,BBB+
Clc1ccc2c(c1)C(c1ccccc1)=NCc1nncn1-2,BBB+
Clc1cccc(Cl)c1N=C1NCCO1,BBB+
Clc1ccccc1C1=NCc2nnc(C3CCCCC3)n2-c2sc(Br)cc21,BBB+
Clc1cnn(CCCCN2CCN(c3ncccn3)CC2)c1,BBB+
Cn1c(=O)c2c(ncn2CCN2CCC(c3c[nH]c4ccccc34)CC2)n(C)c1=O,BBB+
Cn1cc(CCN2CCN(c3ccccc3Cl)CC2)cn1,BBB+
Cn1nc(-c2cccc(F)c2)n(C)c1=S,BBB+
Cn1nc(-c2cccnc2)nc1-c1ccccc1CO,BBB+
FC(F)(Cl)C(F)(F)Cl,BBB+
FC(F)(F)CCl,BBB+
FC(F)(F)c1ccc2c(c1)N(CCCN1CCN(C3CC3)CC1)c1ccccc1S2,BBB+
FC(F)(F)c1ccc2c(c1)N(CCCN1CCN(CCC3OCCCO3)CC1)c1ccccc1S2,BBB+
FC(F)(F)c1cccc(C2=CCN(CCc3ccc4ccccc4c3)CC2)c1,BBB+
FC(F)(F)c1cccc(N2CCN(CCc3nnc4n3CC3CCCC43)CC2)c1,BBB+
FCC(F)(F)F,BBB+
Fc1ccc(-c2ccc(CN3CCN(c4cccc5ccoc45)CC3)[nH]2)cc1,BBB+
Fc1ccc(C(CCCN2CCN(CCNc3ccccc3)CC2)c2ccc(F)cc2)cc1,BBB+
